재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_GainsOnSaleOfInvestmentsInAssociates	         관계기업/공동기업투자처분이익					0	0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_LentIncome	         수입임대료					0	0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_MiscellaneousIncome	         잡이익		400,666,719			36,907,045	40,370,861
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_ReversalsOfProvisionsForConstructionLosses	         공사손실충당부채환입					0	0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GainsOnDisposalsOfPropertyPlantAndEquipment	         유형자산처분이익		7,144,078			245,839	287,985
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타손실		43,272,057			35,481	93,298
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_AllowanceForOtherDoubtfulAccounts	         기타의대손상각비						0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_Donations	         기부금						0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_ImpairmentLossesOnIntangibleAssets	         무형자산손상차손						0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	         지분법손실						0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_LossesOnTransactionOfDerivativeFinancialInstrument	         파생금융상품거래손실						0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_LossesOnValuationOfDerivativeFinancialInstrument	         파생금융상품평가손실						0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_MiscellaneousLosses	         잡손실		43,272,057			35,481	93,298
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	entity00874803_udf_IS_2018810151537562_OtherLosses	         재고자산 폐기손실						0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	entity00874803_udf_IS_202231614458842_OtherLosses	         비금융자산손상차손						0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		10,855,683,693			8,451,748,555	10,867,738,540
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_AmortisationExpenseSellingGeneralAdministrativeExpenses	         무형자산상각비, 판관비		21,949,531			26,167,183	37,460,742
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_BadDebtExpensesSellingGeneralAdministrativeExpenses	         대손상각비(대손충당금환입), 판관비		162,709,109			139,789,800	2,077,721,410
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_BonusSellingGeneralAdministrativeExpenses	         상여, 판관비		689,844,002			261,625,600	123,075,840
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_CommissionsSellingGeneralAdministrativeExpenses	         지급수수료, 판관비		949,633,972			782,577,534	619,573,917
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_CommunicationExpensesSellingGeneralAdministrativeExpenses	         통신비, 판관비		6,415,249			5,184,479	2,874,194
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_DepreciationExpenseSellingGeneralAdministrativeExpenses	         감가상각비, 판관비		263,772,588			236,382,387	242,360,651
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_EmployeeBenefitsSellingGeneralAdministrativeExpenses	         복리후생비, 판관비		320,699,285			329,217,343	356,957,692
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_EntertainmentExpensesSellingGeneralAdministrativeExpenses	         접대비, 판관비		29,164,500			34,186,100	33,238,600
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_ExpenseFromSharebasedPaymentTransactionsWithEmployeesSellingGeneralAdministrativeExpenses	         주식보상비용(환입), 판관비		1,047,413,889			340,920,515	144,774,477
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_FreightExpensesSellingGeneralAdministrativeExpenses	         운반비, 판관비		134,949,811			135,401,515	98,215,617
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_InsurancePremiumsSellingGeneralAdministrativeExpenses	         보험료, 판관비		36,231,359			49,635,464	15,904,792
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_OrdinaryDevelopmentExpenseSellingGeneralAdministrativeExpenses	         경상개발비, 판관비		4,673,554,739			3,708,256,252	5,083,158,221
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_PersonalExpenseSellingGeneralAdministrativeExpenses	         인건비, 판관비		0			0	0
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_ProvisionForSeveranceIndemnities	         퇴직급여, 판관비		309,103,226			343,020,621	319,244,869
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_PublicationExpensesSellingGeneralAdministrativeExpenses	         도서인쇄비, 판관비		13,339,161			14,808,111	12,031,184
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_RentalExpensesSellingGeneralAdministrativeExpenses	         임차료, 판관비		64,220,700			60,737,028	28,713,573
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_RepairExpensesSellingGeneralAdministrativeExpenses	         수선비, 판관비		6,458,300			4,101,500	1,603,773
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_SalariesWages	         급여, 판관비		1,697,802,532			1,621,786,715	1,341,132,359
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_SupplyExpensesSellingGeneralAdministrativeExpenses	         소모품비, 판관비		49,877,971			36,408,601	129,152,289
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_TaxesDuesSellingGeneralAdministrativeExpenses	         세금과공과, 판관비		324,718,030			219,347,366	119,110,310
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_TrainingExpensesSellingGeneralAdministrativeExpenses	         교육훈련비, 판관비		22,798,140			23,923,605	19,443,416
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_TravelExpensesSellingGeneralAdministrativeExpenses	         여비교통비, 판관비		11,267,129			53,339,916	37,092,405
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_VehicleMaintenanceExpensesSellingGeneralAdministrativeExpenses	         차량유지비, 판관비		19,760,470			24,930,920	24,898,209
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익		10,091,955,752			10,382,571,401	4,470,638,056
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		40,475,756,893			30,910,954,355	38,242,116,403
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_CostOfSalesFromRenderingOfServices	         용역의 제공으로 인한 수익(매출액)에 대한 매출원가		25,192,392,989			16,068,798,603	25,314,905,408
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_CostOfSalesFromServices	            용역매출원가		25,192,392,989			16,068,798,603	25,314,905,408
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_CostOfSalesFromSaleOfGoods	         재화의 판매로 인한 수익(매출액)에 대한 매출원가		15,283,363,904			14,842,155,752	12,927,210,995
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_CostOfSalesFromSaleOfGoodsProduct	            제품매출원가		14,868,686,735			14,709,904,623	12,858,620,964
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfMerchandiseSold	            상품매출원가		414,677,169			132,251,129	68,590,031
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		738			739	287
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		738			739	287
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		599,427,526			1,043,472,675	1,826,102,761
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_InterestExpenseFinanceExpense	         이자비용(금융원가)		11,166,288			8,037,929	5,235,845
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_LossesFromFinancialGuaranteeFinanceExpense	         금융보증비용(손실)						50,630
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_LossesOnForeignCurrencyTransactionsFiancialExpense	         외환차손(금융원가)		530,637,940			785,301,292	699,725,556
단일 포괄손익계산서, 기능별 분류, 세후 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_LossesOnForeignExchangeTranslationsFinancialExpense	         외화환산손실(금융원가)		57,623,298			250,133,454	1,121,090,730
